"","Period","c1","Global_a0","c4","c0","p_value","logLik","sigma","tau","phi"
"1947",0.1,-2.16077528438207,-0.00546511985641588,2.81799503170595,-10.848925019763,23.5,-1671.82710676915,1.12107457302753,0.783468704926533,0.801863446410665
"1948",0.1,-2.1624986887419,-0.00547016144280395,2.82361458352025,-10.8744939850044,24,-1672.07914306232,1.12204621638209,0.784724747836286,0.801994252991025
"1949",0.1,-2.16407754109573,-0.00547506638539075,2.82903353145281,-10.8995144014633,24.5,-1672.33197707384,1.1229713839509,0.785911857572647,0.802126723965306
"1950",0.1,-2.16557331140201,-0.00547979479479041,2.83428665198879,-10.9239170893499,25,-1672.5852452305,1.12386046147806,0.787045570088334,0.802260311543585
"1951",0.1,-2.16696459863026,-0.00548431983297168,2.83936378698035,-10.9477543240571,25.5,-1672.83221206023,1.12469183348299,0.78809881500146,0.802391412028212
"1952",0.1,-2.16830126364213,-0.0054885500788945,2.84429163910187,-10.9709793291122,26,-1673.07474149925,1.12548821724165,0.789103503933443,0.80252064598348
"1953",0.1,-2.16973585625161,-0.00549206813331583,2.84912528317335,-10.9933060950339,26.5,-1673.32581741014,1.12625489508697,0.790059386135392,0.802655751294873
"1954",0.1,-2.17124094751588,-0.00549500458287047,2.85384275897503,-11.0146720741866,27,-1673.58782647273,1.12698842961195,0.790960109223316,0.802798247442438
"1955",0.1,-2.17269818521617,-0.00549769052926335,2.85841812882578,-11.0354169574326,27.5,-1673.84044401483,1.12768266599504,0.791809341434828,0.802935963824149
"1956",0.1,-2.17397303077777,-0.00550037277783948,2.86282017081306,-11.0559655171277,28,-1674.09011524082,1.12832681305495,0.792587597569328,0.803073033564205
"1957",0.1,-2.17522933280326,-0.00550282766474838,2.86709513304563,-11.0758293887766,28.5,-1674.33364941633,1.12894488264599,0.793331627638681,0.803206994890311
"1958",0.1,-2.1764142030027,-0.00550522891073221,2.87122644617337,-11.0951107284761,29,-1674.5592626228,1.12952709243496,0.794034561558187,0.803330920353291
"1959",0.1,-2.17756299100724,-0.00550743360496991,2.87522661366058,-11.113758166857,29.5,-1674.78408979884,1.13007684303721,0.794690857483399,0.803455109014347
"1960",0.1,-2.17864950997205,-0.00550962305422046,2.87911696925017,-11.1320133699111,30,-1675.00794317616,1.13060713541879,0.795319342158512,0.803579267184287
"1961",0.1,-2.1798008984199,-0.00551149304369099,2.88291273619174,-11.149376354195,30.5,-1675.22345070322,1.13112578711254,0.795936156422058,0.803698439199088
"1962",0.1,-2.18081621604389,-0.0055135471299223,2.88660094531893,-11.1666983845718,31,-1675.43188691341,1.13163060539211,0.796537046979299,0.803813759430392
"1963",0.1,-2.18179047261805,-0.00551568081187525,2.89023622737612,-11.1838909332524,31.5,-1675.60434924857,1.13213268087782,0.797155795305354,0.803907361032778
"1964",0.1,-2.1826660084332,-0.00551804540914856,2.89381036065776,-11.2011588246795,32,-1675.72417761225,1.1326289397868,0.79779811422951,0.803969205986398
"1965",0.1,-2.18341865086694,-0.00552064830362925,2.8972742781988,-11.2182594061236,32.5,-1675.82841931679,1.13311250607919,0.798431428695652,0.804021893423362
"1966",0.1,-2.18390514981594,-0.00552382884186775,2.90060200250487,-11.2356812228053,33,-1675.90348180672,1.1335774623345,0.799055508240278,0.804057310061658
"1967",0.1,-2.1842909995663,-0.00552710632378183,2.90382170474771,-11.252888425092,33.5,-1675.95901320199,1.13401029728596,0.7996450112803,0.804081594295701
"1968",0.1,-2.18463427594981,-0.00553032541663594,2.90694253577063,-11.2696834879183,34,-1676.02949050256,1.13443958394922,0.800220092599878,0.804115024751016
"1969",0.1,-2.18494263423986,-0.00553346120191558,2.90998503171471,-11.2861764494148,34.5,-1676.10791289073,1.13484875058209,0.800761192607024,0.804153716096807
"1970",0.1,-2.18518060089807,-0.00553661885923155,2.91294490945315,-11.3024795022204,35,-1676.1893118747,1.13523902659382,0.801273140756243,0.804194629057115
"1971",0.1,-2.18532673129562,-0.00553978780634169,2.91583737619365,-11.3188349794795,35.5,-1676.26322104024,1.13560169639087,0.801749797192548,0.804231605663149
"1972",0.1,-2.18538476974077,-0.00554295961915293,2.91867475490662,-11.3353241110168,36,-1676.3228372425,1.13595799226804,0.802225849290328,0.804260061751202
"1973",0.1,-2.18541592652563,-0.00554601982592421,2.92144667303874,-11.3515533931167,36.5,-1676.38609405132,1.13629050893516,0.802665381927068,0.804291244109986
"1974",0.1,-2.1853593217668,-0.00554917654261207,2.92410187447714,-11.3673598490976,37,-1676.4565781778,1.13661184585415,0.803084297313008,0.804327109791309
"1975",0.1,-2.18523248398327,-0.00555233109851659,2.92677026476215,-11.3838163868173,37.5,-1676.52737621117,1.13690886620433,0.803468102750211,0.804363585648296
"1976",0.1,-2.18498341859005,-0.00555566962398978,2.92931330919261,-11.3999470724857,38,-1676.60306838594,1.13719812760654,0.803837659835516,0.804403255874803
"1977",0.1,-2.18466275027065,-0.00555903315182535,2.93178452146814,-11.415979483829,38.5,-1676.68926099619,1.13747464150373,0.804182470148821,0.804449572545955
"1978",0.1,-2.18431863012387,-0.00556228990096678,2.93419448443676,-11.4317706607848,39,-1676.78842479861,1.13774584581476,0.804511731074428,0.804503874591278
"1979",0.1,-2.18395005670948,-0.0055654593340179,2.93654134913164,-11.4473029834813,39.5,-1676.89356297881,1.13800051869783,0.804813586782936,0.80456216110759
"1980",0.1,-2.18354928838429,-0.00556851768154201,2.93885972530309,-11.4628872061256,40,-1676.99517799314,1.13825166281742,0.805112373672143,0.804618489513282
"1981",0.1,-2.18301252106552,-0.0055717686866835,2.94103093306058,-11.4781095928595,40.5,-1677.09066254249,1.13845590401966,0.805347718239507,0.804671919557066
"1982",0.1,-2.18247890009885,-0.00557482245954041,2.94321289313572,-11.4935067517952,41,-1677.18237153577,1.1386665220194,0.805594282580453,0.804723120235431
"1983",0.1,-2.18184969029689,-0.00557795622159609,2.94526134535527,-11.508457660433,41.5,-1677.28080800198,1.1388355199795,0.805777221548789,0.804779106836209
"1984",0.1,-2.1812663029562,-0.00558086229937252,2.94733929636718,-11.5234926962626,42,-1677.37380068027,1.13902568738973,0.805993621898727,0.804831533920122
"1985",0.1,-2.18065719329351,-0.00558375530587572,2.9493047487577,-11.5378805122395,42.5,-1677.47474664013,1.13918603384353,0.806162597914576,0.804889237987292
"1986",0.1,-2.18007375153544,-0.00558652431857806,2.95126781120351,-11.5521886460467,43,-1677.57691698785,1.13935756760285,0.806346771094494,0.804947545868278
"1987",0.1,-2.17946239053423,-0.00558925866545602,2.95318155315863,-11.5663332908508,43.5,-1677.68102403147,1.13951454130049,0.806508873339875,0.805007345966051
"1988",0.1,-2.17886124476134,-0.00559184767065484,2.95505767444297,-11.5802301298409,44,-1677.78631515049,1.13966712307908,0.806663948098122,0.805067963755911
"1989",0.1,-2.17824331875876,-0.00559437590785527,2.95688653685859,-11.593923719902,44.5,-1677.88689178264,1.13980499127524,0.806800766101567,0.80512604103574
"1990",0.1,-2.17760632043042,-0.00559690799289764,2.95866891774163,-11.6074115145115,45,-1677.98182044008,1.13993816643084,0.806934265760586,0.805180795863345
"1991",0.1,-2.17700872672508,-0.00559930869307729,2.96041391155577,-11.620480686518,45.5,-1678.08181953123,1.14007018312425,0.807063025849734,0.805238657017429
"1992",0.1,-2.17631813119869,-0.00560178395607994,2.96207857985808,-11.6334747472438,46,-1678.18674663404,1.14017930839002,0.80715596909616,0.805300004242632
"1993",0.1,-2.17562220825413,-0.00560420582035185,2.96371171094005,-11.6463158453891,46.5,-1678.29354702469,1.14029000673222,0.807250028061142,0.805362459795996
"1994",0.1,-2.17490192380045,-0.00560658385580497,2.96530293835372,-11.6590276023997,47,-1678.40264837005,1.14038642216025,0.807322207348622,0.805426623206115
"1995",0.1,-2.17416858463726,-0.00560894221106404,2.96686279679929,-11.6716181138452,47.5,-1678.50074191169,1.14047906680569,0.807395641485863,0.805484189746523
"1996",0.1,-2.17339991174632,-0.00561130601470884,2.96838671698585,-11.6841684346122,48,-1678.59370195545,1.14056203058267,0.807458299180701,0.805538851136976
"1997",0.1,-2.1725821017362,-0.00561373030515601,2.96987169407173,-11.6967123901961,48.5,-1678.67239892638,1.1406330991394,0.807512536153825,0.805585110839804
"1998",0.1,-2.17177514248533,-0.00561611913061778,2.97131877661286,-11.7089540409475,49,-1678.74601612143,1.14069993327359,0.807563775779499,0.805628379477239
"1999",0.1,-2.17093387192351,-0.00561847737772757,2.97272902527095,-11.7211559291863,49.5,-1678.81603499842,1.14076704911829,0.807617514264146,0.805669542062906
"2000",0.1,-2.17006867145052,-0.00562083698996076,2.9741219797265,-11.7333883684373,50,-1678.88066537059,1.14081229754154,0.807643324580933,0.805707737633104
"2001",0.15,-1.94854334761376,-0.00284401797325615,1.07588283213188,-0.862269404242635,-50,-1583.82872214467,0.870665584994542,0.427906245503218,0.758257743747617
"2002",0.15,-1.94672017386953,-0.0028507347827424,1.07656428756708,-0.873080508153021,-49.5,-1583.62723240887,0.870333106584429,0.427409870054741,0.758155999380532
"2003",0.15,-1.94485996717734,-0.00285764075228141,1.07735330823031,-0.884858723064393,-49,-1583.42683681313,0.869998094688397,0.426906793786079,0.758054928208195
"2004",0.15,-1.94295441337408,-0.00286474891241536,1.07805885927784,-0.896103896463004,-48.5,-1583.22525809715,0.86965096819471,0.426378652739498,0.757953858074519
"2005",0.15,-1.94103823086987,-0.00287193649653435,1.07881626140772,-0.907762629930785,-48,-1583.02582313212,0.869311206859506,0.425863470933376,0.757853731597402
"2006",0.15,-1.93911167074848,-0.00287921854293386,1.07958718172354,-0.919521027151571,-47.5,-1582.82980652958,0.868970460225184,0.425342181934217,0.757755692166946
"2007",0.15,-1.93715431001435,-0.00288663811938296,1.0803775178229,-0.931515762876932,-47,-1582.63225065524,0.86862558394304,0.424813242745039,0.757656989586206
"2008",0.15,-1.93515073389049,-0.00289422627671109,1.08118573080771,-0.943804118982169,-46.5,-1582.43435925692,0.868270515376227,0.424262426277115,0.757558632398281
"2009",0.15,-1.93310793862719,-0.00290198858379927,1.08200996564528,-0.956331247268991,-46,-1582.23305077395,0.867910162783758,0.423703388926412,0.757458572382413
"2010",0.15,-1.93104234826957,-0.00290988850998801,1.08285132233347,-0.969033303212996,-45.5,-1582.03377338514,0.867551412758156,0.423145126172296,0.757359660911053
"2011",0.15,-1.92896405312959,-0.00291788532951257,1.08371728641489,-0.981927799802867,-45,-1581.84314566096,0.86718906712464,0.422569477086316,0.757266079509376
"2012",0.15,-1.92682740028338,-0.00292612330038429,1.08458583414209,-0.995038072842626,-44.5,-1581.65323432624,0.866822957087601,0.421984533902026,0.757173092549902
"2013",0.15,-1.92466008811338,-0.00293450510830828,1.08548605944437,-1.00846000591401,-44,-1581.45236735204,0.866447470403865,0.4213903829178,0.757074213108363
"2014",0.15,-1.92244890336911,-0.00294309941974106,1.08638923875058,-1.02203121604783,-43.5,-1581.24421504827,0.866066575975714,0.420791784851188,0.756971325628686
"2015",0.15,-1.92020985730786,-0.0029518296320113,1.08734794862084,-1.0361056077007,-43,-1581.03434882946,0.865681830723386,0.420185827902448,0.756867823384326
"2016",0.15,-1.91790749566916,-0.00296083542489601,1.08827039967194,-1.05008469273869,-42.5,-1580.82719843003,0.865279952299932,0.419539875001696,0.75676660149331
"2017",0.15,-1.91558192602608,-0.00296998109934908,1.08923900808176,-1.06446704453399,-42,-1580.63712440765,0.864888747920606,0.41889794196718,0.756675003218247
"2018",0.15,-1.91320668086465,-0.00297932910244343,1.09023250862298,-1.07919572917145,-41.5,-1580.44993016705,0.864493014551559,0.418242459548942,0.756585366788767
"2019",0.15,-1.91079796414676,-0.00298884648508275,1.09125145488023,-1.09419986703042,-41,-1580.26851533143,0.864097985194017,0.41758160783228,0.756499126778457
"2020",0.15,-1.90836306527408,-0.00299853415953781,1.09229226181436,-1.10941268996217,-40.5,-1580.08329402741,0.863697607631758,0.416912455051975,0.756410974438735
"2021",0.15,-1.90589762629045,-0.00300841031870554,1.09335520647568,-1.12485056659608,-40,-1579.91488008358,0.863301561968674,0.416233998995767,0.756332496312002
"2022",0.15,-1.90336002976078,-0.00301859130013945,1.09446013785096,-1.14084399643917,-39.5,-1579.75082704789,0.862903458930892,0.415545284238371,0.756256898270785
"2023",0.15,-1.90078390941368,-0.00302895774645837,1.09556083906237,-1.15689603562495,-39,-1579.60386255105,0.862502375368683,0.414831363640239,0.75619130334658
"2024",0.15,-1.89813654343312,-0.00303965663242534,1.09670914763032,-1.17353387052648,-38.5,-1579.45646803191,0.862082012214834,0.414075195093983,0.756126397232802
"2025",0.15,-1.8954494940256,-0.00305054864274856,1.09789165100419,-1.19052831848641,-38,-1579.32231529785,0.861669307246828,0.413320206250092,0.756069045892377
"2026",0.15,-1.89272695607739,-0.00306165042616694,1.09910424846223,-1.20782223559365,-37.5,-1579.19148367017,0.861252564472976,0.412551765981411,0.756013902118801
"2027",0.15,-1.88997155483269,-0.0030729349137669,1.10035111870806,-1.22544090827192,-37,-1579.07117222356,0.860839684114385,0.411779329840656,0.755964777792018
"2028",0.15,-1.88714483642812,-0.00308451444139005,1.10161915246067,-1.2434413614641,-36.5,-1578.96335325425,0.860425989316092,0.410990447394349,0.755923101407259
"2029",0.15,-1.88427022002235,-0.00309636243702121,1.10295054509996,-1.26204908454107,-36,-1578.85111636068,0.860001999129,0.410182663921576,0.755879369161558
"2030",0.15,-1.88134078725073,-0.00310851175433834,1.10430037168178,-1.28092607080196,-35.5,-1578.73930148655,0.859576310941933,0.40936937278832,0.755836060899082
"2031",0.15,-1.87838453786034,-0.00312085965130384,1.10567280870988,-1.29999680463518,-35,-1578.63871492153,0.859158318717003,0.408559544548865,0.755798991252734
"2032",0.15,-1.87540019100611,-0.00313341976833918,1.10708723269756,-1.31940716802641,-34.5,-1578.53383325511,0.858734947280402,0.407741238861925,0.755759744768149
"2033",0.15,-1.87235198123978,-0.00314631582455539,1.10855334270887,-1.33937195739802,-34,-1578.42003416193,0.858309212968055,0.40692593140865,0.755715549273035
"2034",0.15,-1.86922842138776,-0.00315958854582429,1.11004645055381,-1.35976390982215,-33.5,-1578.30926868146,0.857870950202965,0.406078660157164,0.755673665656744
"2035",0.15,-1.86600613267162,-0.00317325230776915,1.11159177504933,-1.38087582545086,-33,-1578.1894076584,0.85742039032614,0.40521249781193,0.755627260866128
"2036",0.15,-1.86267507087121,-0.00318734493426404,1.11318597767914,-1.40272445997441,-32.5,-1578.06998885281,0.856960982456648,0.404324730334496,0.755581655344411
"2037",0.15,-1.85927245833238,-0.00320179577950337,1.11482798115093,-1.42512772336684,-32,-1577.9574227232,0.856496801828477,0.403417253304664,0.755540396854153
"2038",0.15,-1.85578263245761,-0.00321670172394032,1.11652188162543,-1.44816527798279,-31.5,-1577.83359090021,0.856026355822905,0.402506570666311,0.75549294002915
"2039",0.15,-1.85219103872303,-0.00323210398560025,1.11826740352884,-1.47189612859014,-31,-1577.71360340399,0.855549328868229,0.401575294955582,0.755448169372469
"2040",0.15,-1.8485027160482,-0.00324796917042255,1.12007082441245,-1.49635003062587,-30.5,-1577.54552446257,0.85504782267357,0.40064057449018,0.755376667054915
"2041",0.15,-1.8447633950221,-0.00326417601279258,1.12194213336507,-1.52140287963275,-30,-1577.36507160742,0.854533133679771,0.399688639563308,0.755298529033786
"2042",0.15,-1.84091794067516,-0.00328080329872854,1.12385525415089,-1.54711711280801,-29.5,-1577.18942927457,0.854012729467719,0.398716296269264,0.755223845745235
"2043",0.15,-1.83695509050737,-0.00329801295905083,1.12585976325943,-1.5738749266586,-29,-1577.0156716837,0.85348306382091,0.397719467237855,0.755150690663238
"2044",0.15,-1.83297287437999,-0.0033154684168605,1.12792252596392,-1.60100192969498,-28.5,-1576.85211361146,0.852960216592038,0.396724667422868,0.755083220146595
"2045",0.15,-1.82893232126537,-0.00333335637811478,1.13007787421018,-1.62891773134054,-28,-1576.65802832385,0.852428070488173,0.395740942818214,0.754998491080307
"2046",0.15,-1.82473016030701,-0.00335197941397298,1.13229369534968,-1.65781435028725,-27.5,-1576.43754557893,0.851871588993246,0.394729946889073,0.754899644431515
"2047",0.15,-1.82042984460956,-0.00337110202904414,1.13459860058383,-1.6876417655451,-27,-1576.19917829804,0.851302192598574,0.393707629832351,0.75479117995306
"2048",0.15,-1.81612659852931,-0.00339060013831902,1.13695115050174,-1.71763466409856,-26.5,-1575.92684202347,0.850734857195137,0.392726035061236,0.754662877470405
"2049",0.15,-1.81169832913906,-0.00341072204808526,1.1393672495722,-1.74843978019792,-26,-1575.63537292504,0.850146890918571,0.391717600812634,0.754524391489173
"2050",0.15,-1.80721282948257,-0.00343124904084353,1.1418830884429,-1.78006894848523,-25.5,-1575.3288391053,0.849548366206176,0.390699959609732,0.754377868236162
"2051",0.15,-1.80265183537099,-0.00345222079172015,1.14451574563321,-1.8127224118365,-25,-1575.01344915234,0.848935262599624,0.389656991615958,0.754227093765461
"2052",0.15,-1.7980038447387,-0.00347379653976919,1.14725218891186,-1.84630990017345,-24.5,-1574.66786403563,0.848310869953166,0.388620397283784,0.754059360326288
"2053",0.15,-1.79329118291913,-0.00349586580517925,1.15011360026817,-1.88090593371861,-24,-1574.29876709324,0.84767616831582,0.387584862213191,0.7538785452006
"2054",0.15,-1.78860671880734,-0.00351799979192194,1.1531287332439,-1.9163893217968,-23.5,-1573.93189657975,0.847044595297943,0.386551776380174,0.7536990583786
"2055",0.15,-1.78379336506891,-0.00354070768336332,1.15627996285362,-1.95324597356691,-23,-1573.57565313753,0.846400583022362,0.385475924675684,0.753526547930476
"2056",0.15,-1.77887676324379,-0.00356389386093676,1.15958350662285,-1.99152682363681,-22.5,-1573.24188740535,0.845756607311733,0.384371889977313,0.753367432934767
"2057",0.15,-1.77395670758524,-0.00358722634346824,1.16305341400614,-2.03090163702223,-22,-1572.96769813583,0.845131951425803,0.383241456712037,0.753242325668189
"2058",0.15,-1.76896303718296,-0.00361098285336572,1.16670420509701,-2.07174839346092,-21.5,-1572.77501205282,0.844530861937811,0.38206883926779,0.753163845936583
"2059",0.15,-1.76386273132489,-0.00363538005330412,1.17054889246418,-2.11426995914674,-21,-1572.55047196499,0.843905242517098,0.380873080859609,0.753068227071327
"2060",0.15,-1.75866472517097,-0.00366037980173679,1.17460165142263,-2.15853874625573,-20.5,-1572.26322639668,0.843244753126289,0.379665772741265,0.752937988604503
"2061",0.15,-1.75329486370264,-0.00368621090733171,1.17887891860106,-2.20497985538184,-20,-1571.96380367704,0.84256874137075,0.378433051168824,0.752801773190091
"2062",0.15,-1.74774643529958,-0.00371287737303959,1.18336384071947,-2.25348596553077,-19.5,-1571.62492142732,0.841855800216114,0.377156991928213,0.752644532164538
"2063",0.15,-1.74205845721398,-0.0037403225272119,1.18810110173712,-2.30422679376416,-19,-1571.2350820113,0.841104844259659,0.375847803737475,0.752459824484193
"2064",0.15,-1.73623119977664,-0.00376840029312042,1.19309342358701,-2.35724226405105,-18.5,-1570.74861132137,0.840294971477693,0.374509661192451,0.752222143229121
"2065",0.15,-1.7301380860733,-0.00379760736349629,1.19838934847235,-2.41340287275651,-18,-1570.18872930249,0.839432310516519,0.373129536333866,0.751944780588558
"2066",0.15,-1.72377444417269,-0.00382802317787249,1.20401150457357,-2.47287843060041,-17.5,-1569.49770949316,0.838485066547996,0.371700039983358,0.751595826957792
"2067",0.15,-1.7170807476209,-0.00385981763994265,1.20992167798888,-2.53560540358778,-17,-1568.75445761619,0.83748204975401,0.370195845766056,0.751219820983001
"2068",0.15,-1.71015747914761,-0.00389286707132163,1.2161132117303,-2.60106037274991,-16.5,-1567.8372027135,0.83639536440379,0.368694628038526,0.750747278950568
"2069",0.15,-1.70304032646477,-0.00392720779232577,1.22265445665461,-2.66956390933513,-16,-1566.74479666343,0.835222099827598,0.367190911004118,0.750177839526327
"2070",0.15,-1.69554534734803,-0.00396355154292556,1.22953990057063,-2.74182028848104,-15.5,-1565.54474507054,0.833980388888314,0.365647238840036,0.749550122259319
"2071",0.15,-1.6874291245541,-0.00400262000972925,1.2368774242413,-2.81963609127223,-15,-1564.30768297765,0.832700970461018,0.364052105874779,0.748903845907377
"2072",0.15,-1.67869302415499,-0.00404439615689839,1.24474829885231,-2.90361544431919,-14.5,-1563.04917769338,0.831384932284844,0.362388836491687,0.748248111802814
"2073",0.15,-1.66953558643064,-0.00408848301884863,1.25317206302178,-2.99294154217422,-14,-1561.69179000255,0.830041996341003,0.360774236616066,0.747537066561821
"2074",0.15,-1.66042766439149,-0.00413320834028749,1.26221838482929,-3.08621645248303,-13.5,-1560.05403574102,0.82860337929615,0.359261568385907,0.746669060335232
"2075",0.15,-1.65136224102004,-0.00417860528906809,1.27199674403404,-3.18429647335021,-13,-1557.98758541388,0.82700583662953,0.35787703606154,0.745561989964024
"2076",0.15,-1.64225693810422,-0.00422628433068358,1.28247119722586,-3.28677160669306,-12.5,-1555.62679953434,0.825395589816043,0.3568139237919,0.744286036061408
"2077",0.15,-1.63323087769414,-0.00427576640061304,1.29370874608846,-3.39367010094566,-12,-1553.02774967486,0.823791449886921,0.356049674716388,0.742873463007766
"2078",0.15,-1.62394261745598,-0.00432799179503653,1.30572762639168,-3.50662601895623,-11.5,-1550.37586469059,0.822235311896456,0.355460718737889,0.741430094859796
"2079",0.15,-1.6148196783596,-0.0043824454532731,1.31866161862631,-3.62450213781703,-11,-1547.72706992416,0.820847870756427,0.355273645493997,0.739980988771175
"2080",0.15,-1.60702059070624,-0.00443635557372297,1.33278431114708,-3.744099661184,-10.5,-1545.03619879295,0.819747644461231,0.355829965125061,0.738492543306183
"2081",0.15,-1.59950082075228,-0.00449244912356349,1.3480837146802,-3.86995991934278,-10,-1542.49248998939,0.818914410044427,0.356848162714139,0.737075436943842
"2082",0.15,-1.59157272953204,-0.00455123264422217,1.36455839355821,-4.00561119479676,-9.5,-1540.20275510359,0.818276202143391,0.35802300692759,0.735795806936095
"2083",0.15,-1.58357919828097,-0.00461267189423819,1.38231981088587,-4.14996549274207,-9,-1538.5814801998,0.818118003978495,0.359552980216002,0.734873269925875
"2084",0.15,-1.57528708252707,-0.0046777741507225,1.40150742502554,-4.30502665430894,-8.5,-1538.08385981849,0.818688775358792,0.361501816494512,0.734552753428674
"2085",0.15,-1.56660471439695,-0.004746896296219,1.42219554117769,-4.4716391719997,-8,-1539.22200092385,0.820171987425045,0.363710532400812,0.735116819000536
"2086",0.15,-1.5567994418347,-0.00482305916573244,1.44431087527664,-4.65216038879467,-7.5,-1541.87293513691,0.822517235782506,0.366200113520079,0.736499884600925
"2087",0.15,-1.54768481767999,-0.00490113534897799,1.46812177806317,-4.84070643336058,-7,-1545.60960439559,0.825653599588221,0.369287503381626,0.738465033944839
"2088",0.15,-1.5378334902315,-0.00498545144400441,1.49403045425403,-5.046333023763,-6.5,-1550.43325009827,0.829605085017613,0.373013057384678,0.741016771812633
"2089",0.15,-1.52471556345386,-0.00508145686023379,1.52126460552585,-5.27507218192847,-6,-1556.86217863927,0.834306079656252,0.376611244255819,0.744466658253724
"2090",0.15,-1.51085315856038,-0.00518450623410786,1.55023629595338,-5.51785481289354,-5.5,-1565.23485611233,0.840177481196678,0.380651905255258,0.74900088580424
"2091",0.15,-1.49936857678994,-0.00528750149526834,1.58110417598201,-5.76188780968959,-5,-1575.27074303451,0.847314098340476,0.38563723618619,0.754470081125296
"2092",0.15,-1.48993461009422,-0.00538909731488884,1.6154090890041,-6.02063356884831,-4.5,-1587.02595864861,0.85568766112471,0.391389026732129,0.760931010772168
"2093",0.15,-1.4764312596295,-0.0055008634205735,1.64981554465065,-6.29830537172747,-4,-1602.3281416197,0.865479069085426,0.396146857114387,0.769494435732558
"2094",0.15,-1.45715920065161,-0.00562319599437298,1.68331460625997,-6.59655349089326,-3.5,-1621.29230938714,0.876574049190577,0.399374838742163,0.780308786246852
"2095",0.15,-1.44017333838934,-0.00573610274348618,1.71837936163641,-6.89737700331751,-3,-1640.3113801217,0.888144095746065,0.403310778585259,0.791290307463416
"2096",0.15,-1.43230322048296,-0.00582261366924907,1.75567883119504,-7.17448526886822,-2.5,-1656.78957728096,0.899423906117943,0.409363948995756,0.80086485761273
"2097",0.15,-1.43627731068656,-0.00587581314511378,1.7964839317726,-7.42532816155174,-2,-1669.0481243187,0.910030888179845,0.418789063334716,0.80794302885329
"2098",0.15,-1.45166636807163,-0.00589735173799974,1.83823601441031,-7.63242994171461,-1.5,-1676.49224174491,0.919178676704327,0.430507441256812,0.812128550618946
"2099",0.15,-1.47386687291387,-0.00590746528468276,1.8860551978818,-7.85233888031201,-1,-1680.91016370411,0.928882861891309,0.446729871309698,0.814405177534505
"2100",0.15,-1.48022327590128,-0.00594243380093176,1.93228859912718,-8.13777323921996,-0.5,-1691.92930339718,0.940482398896901,0.459132288945834,0.820795153422721
"2101",0.15,-1.50962422292309,-0.00595489243104713,2.02575516577632,-8.64571182027695,0.5,-1705.54353859318,0.961675292023217,0.48835009747095,0.828452502916161
"2102",0.15,-1.54935670099982,-0.00591170392567265,2.07312495829259,-8.7849892087147,1,-1708.37842789232,0.973431836616177,0.509024313360822,0.829737180645467
"2103",0.15,-1.59536234648339,-0.00585538518633235,2.11994511978715,-8.8902757206249,1.5,-1710.51584640867,0.985427764948809,0.530263383153407,0.83059534336445
"2104",0.15,-1.64201904714889,-0.00580122485101674,2.16298283674014,-8.96248135108158,2,-1711.91756284103,0.99651841325491,0.549918968093371,0.831046374450431
"2105",0.15,-1.68498110301979,-0.005753428961674,2.2032267266499,-9.03153274278469,2.5,-1714.12211028608,1.00734020982758,0.567842406367153,0.832039241782879
"2106",0.15,-1.72116008214746,-0.00571659299904882,2.24070063747899,-9.11314776369617,3,-1716.64307263327,1.01733044672824,0.583613679003022,0.833280451901301
"2107",0.15,-1.7544182449971,-0.00568439344279579,2.27633274671142,-9.19546666399639,3.5,-1717.77632199926,1.02614920704134,0.59828015251954,0.833692421827597
"2108",0.15,-1.78328016539363,-0.00565896030410018,2.30945561979038,-9.2807089756046,4,-1718.33738363403,1.03394191209225,0.611423322200332,0.83378498346425
"2109",0.15,-1.80785642000888,-0.00564320637970607,2.34036381064513,-9.36961901802999,4.5,-1718.25478730661,1.04097371694014,0.623620076148706,0.833501217746232
"2110",0.15,-1.83146217308739,-0.00562991241992378,2.36985039701103,-9.4524435634339,5,-1717.97180876575,1.04769926686816,0.63530076940529,0.83310664754827
"2111",0.15,-1.8522423673778,-0.00562038020091248,2.39746918076484,-9.53553831770523,5.5,-1717.86576978574,1.05388219888356,0.645781606870569,0.832846807853227
"2112",0.15,-1.86862619726187,-0.00561806159530416,2.42303906476193,-9.62508789885317,6,-1717.78207798036,1.05934022390692,0.654929851734453,0.832627527345964
"2113",0.15,-1.88230510255364,-0.00562015334496281,2.4469587184231,-9.71583041389508,6.5,-1717.85275186728,1.06439731684676,0.663212031565257,0.832521140450902
"2114",0.15,-1.89375751264749,-0.0056255015047698,2.46937548044581,-9.80667105417174,7,-1717.85664258644,1.06898063231961,0.670707193797325,0.832389003088669
"2115",0.15,-1.9035735093231,-0.00563485236866559,2.4905099609413,-9.89575742180807,7.5,-1717.71448967839,1.07330874848368,0.677848045624891,0.832174078311819
"2116",0.15,-1.91137519743696,-0.00564638284831996,2.51033603165358,-9.98580275508751,8,-1717.76686522989,1.07730639139765,0.68425859023052,0.832093289626815
"2117",0.15,-1.91826507774693,-0.00565668625160567,2.52919302245486,-10.0743641731848,8.5,-1718.02829300793,1.08095733704464,0.689917181047214,0.832155663206411
"2118",0.15,-1.92418054144895,-0.00566979541571752,2.54704801019013,-10.160097666184,9,-1718.22278512307,1.08450331047692,0.695430909671975,0.832179836518648
"2119",0.15,-1.92970745169932,-0.00568364858599635,2.56409788279184,-10.2419997592087,9.5,-1718.24681873356,1.08787023783652,0.700761880667169,0.83210242216587
