"","Period","c1","Global_a0","c4","c0","p_value","logLik","sigma","tau","phi"
"611",0.02,-1.81547845208,-0.0024899390678276,0.954645382782516,-1.30757412188015,-45,-1392.06744724348,0.805533119821535,0.466886153000275,0.656430443585624
"612",0.02,-1.8150195514077,-0.00249190290324938,0.955177813679179,-1.3117630562159,-44.5,-1391.885793854,0.805376211708453,0.466735617644689,0.656344959306987
"613",0.02,-1.81455199520146,-0.00249391937645869,0.95572396449582,-1.31605685869075,-44,-1391.69983741011,0.805216803077362,0.466583645039089,0.656257420636266
"614",0.02,-1.81407034162036,-0.00249599620331517,0.95628446112853,-1.32048531160953,-43.5,-1391.5094212038,0.805051243029442,0.466423863583324,0.656167877439344
"615",0.02,-1.81357420438458,-0.00249814278838025,0.956860436543307,-1.32505532019967,-43,-1391.31296440938,0.80488216447433,0.466262056895724,0.656075447634074
"616",0.02,-1.81306808544424,-0.0025003435294029,0.957451454850907,-1.32974432818529,-42.5,-1391.1122958356,0.804707088189736,0.466092532902906,0.65598113429805
"617",0.02,-1.81255052506447,-0.00250261164561285,0.958058875198908,-1.33456535657206,-42,-1390.90728960489,0.804533058751607,0.465927886666461,0.655884629375275
"618",0.02,-1.81201838660756,-0.00250495880346063,0.958681271920433,-1.33951966899621,-41.5,-1390.69714160688,0.804352489727716,0.465755211197507,0.655785796562827
"619",0.02,-1.81147240881281,-0.00250738284341653,0.959320482860651,-1.3446168881265,-41,-1390.47962720726,0.804167632474665,0.465580068527608,0.655683445657839
"620",0.02,-1.81090988732249,-0.00250988959435322,0.959977325399966,-1.34987437895768,-40.5,-1390.25559193748,0.803975433648257,0.465396435436648,0.655578108079247
"621",0.02,-1.81033490533129,-0.00251246739392358,0.960653190014464,-1.3552840593865,-40,-1390.02646692009,0.803780293353129,0.465211117472857,0.655470347279339
"622",0.02,-1.80974253697968,-0.00251511872149784,0.961359311326611,-1.36095853706016,-39.5,-1389.79038770343,0.803583567814159,0.465027707347383,0.655359276931493
"623",0.02,-1.80914102372955,-0.00251785472039299,0.962063789273538,-1.36659771927866,-39,-1389.54897967858,0.803375315107579,0.464827775190914,0.65524578314955
"624",0.02,-1.80851796488758,-0.00252068453200125,0.962800886400879,-1.37253342888067,-38.5,-1389.30176801292,0.80316616126266,0.464630149458267,0.655129534376054
"625",0.02,-1.80787616728512,-0.00252361403825727,0.963560150176277,-1.37866472338186,-38,-1389.04966410721,0.802950646768627,0.464424608924182,0.655011086754856
"626",0.02,-1.80721692332077,-0.00252664054044045,0.964342715565778,-1.38499294770667,-37.5,-1388.79095326403,0.80273131701598,0.464216884212152,0.654889495816333
"627",0.02,-1.80654458803173,-0.00252975951736472,0.965148729441881,-1.39149676975129,-37,-1388.52398369416,0.80250720547324,0.464006417644274,0.654763972146756
"628",0.02,-1.80585360421124,-0.0025329934654793,0.965992595341267,-1.39831067958482,-36.5,-1388.24934822613,0.802276800173187,0.463790017495223,0.654634924036221
"629",0.02,-1.80513605293716,-0.00253634688584414,0.966836571103276,-1.40517227716645,-36,-1387.96831613406,0.802039357474775,0.463565700534849,0.654502843558517
"630",0.02,-1.80439931056665,-0.00253982365090207,0.967723025344454,-1.41237645295299,-35.5,-1387.67970567602,0.801799225878315,0.463341793936957,0.654367160400298
"631",0.02,-1.80363829678246,-0.0025434327625652,0.968636865922666,-1.4198259447951,-35,-1387.38525631828,0.801552210794399,0.463109681518031,0.654228835739955
"632",0.02,-1.80284921916731,-0.00254718147552813,0.969579357204238,-1.42754613319836,-34.5,-1387.08462378629,0.801298117997834,0.462869253635011,0.654087706616046
"633",0.02,-1.80203902308712,-0.00255105166317104,0.970552283374663,-1.43551871027503,-34,-1386.77861035118,0.801037425614507,0.462620789088252,0.653944158731064
"634",0.02,-1.80120199514728,-0.00255506813358043,0.971558210047659,-1.44378331747681,-33.5,-1386.4674611336,0.800773819351045,0.462370674669693,0.653798186723971
"635",0.02,-1.80035117561587,-0.00255919690823399,0.972611891320435,-1.4524010890895,-33,-1386.14890866536,0.80050185361924,0.462110762292708,0.653648882062144
"636",0.02,-1.79947299600844,-0.00256347968946427,0.973670757057547,-1.46108082766598,-32.5,-1385.82080982645,0.80022557816333,0.461849897120349,0.653494949082821
"637",0.02,-1.79856409197969,-0.00256792195670349,0.974780598906,-1.47020768564933,-32,-1385.48525861661,0.799937401511567,0.461572939994194,0.653337789663351
"638",0.02,-1.79762458066876,-0.00257253068426273,0.975930959094827,-1.47968901185513,-31.5,-1385.1410790705,0.799644293921731,0.461293178348135,0.653176546127507
"639",0.02,-1.79666102652118,-0.00257728841312004,0.977122781121981,-1.48950114751185,-31,-1384.78517929322,0.799340927247894,0.461003285429603,0.653009868835559
"640",0.02,-1.7956747174869,-0.00258219081146781,0.978358809542483,-1.49965691220507,-30.5,-1384.41649312684,0.799030215371919,0.460709201770465,0.652837128602009
"641",0.02,-1.79466644699274,-0.00258725114371897,0.979640391508714,-1.51015646187389,-30,-1384.03534815703,0.798712358367862,0.460411045909425,0.652658486663693
"642",0.02,-1.79362563360144,-0.00259250242632942,0.980970171869186,-1.5210630982665,-29.5,-1383.64963243813,0.798384931966939,0.460098912549487,0.652477961514895
"643",0.02,-1.7925626111346,-0.0025979146169316,0.982364398827876,-1.53245078964041,-29,-1383.25411677537,0.798051339677349,0.459782514392751,0.652292863842225
"644",0.02,-1.79144964547014,-0.00260362453617969,0.983783621180365,-1.54412578473802,-28.5,-1382.84883046729,0.797713389467237,0.459465188516526,0.652103053417772
"645",0.02,-1.79031003056941,-0.00260951985477262,0.985271081957737,-1.55631933872241,-28,-1382.43142541604,0.797367935126371,0.459142832513257,0.651907572681432
"646",0.02,-1.78913583767471,-0.00261564085861172,0.98681653086499,-1.56898128854064,-27.5,-1381.99889169571,0.797010313778464,0.458809274696468,0.651705063446455
"647",0.02,-1.78792951777264,-0.00262199141433779,0.988420960841316,-1.58210270568414,-27,-1381.54407873438,0.796639885993606,0.458468408487964,0.651492000238237
"648",0.02,-1.78668655899764,-0.00262858622241906,0.990088809263967,-1.59573187966475,-26.5,-1381.07382624623,0.796257146619239,0.458116270028342,0.651271776355717
"649",0.02,-1.78540531121712,-0.00263543668487606,0.991824537854991,-1.6099046866913,-26,-1380.58607272449,0.795864420010292,0.45775845762661,0.651043293114694
"650",0.02,-1.78407731022638,-0.00264257220817649,0.993631685724101,-1.62467835656616,-25.5,-1380.08205752704,0.795458939814806,0.457389131438569,0.650807273601922
"651",0.02,-1.78271119863376,-0.00264998969667238,0.995510155010724,-1.64000577066209,-25,-1379.56134149589,0.795040472141898,0.457008164514031,0.650563517199611
"652",0.02,-1.78128103549846,-0.0026577896288189,0.997455349184638,-1.6559546472185,-24.5,-1379.02017924653,0.794603365005947,0.456608063240909,0.650310375330242
"653",0.02,-1.77981829295412,-0.00266587301802912,0.999474369248283,-1.67244312701352,-24,-1378.46207290907,0.79414968791599,0.456190028722255,0.650049524660585
"654",0.02,-1.77834080145685,-0.00267419228298509,1.00157895873818,-1.68947430537426,-23.5,-1377.87742593841,0.793680885970038,0.455763408499828,0.649776164711206
"655",0.02,-1.7768085815184,-0.00268288570037571,1.00377359208853,-1.70723673987165,-23,-1377.27350904941,0.793194226791211,0.455318137868917,0.649494014400818
"656",0.02,-1.77525353928203,-0.00269187632075423,1.00608364599099,-1.7257712790637,-22.5,-1376.64394780943,0.792699240690915,0.454875709799339,0.649199641733188
"657",0.02,-1.77364958708505,-0.00270126509877046,1.008479105527,-1.74496686517627,-22,-1375.99414406876,0.792187402378381,0.454417224228053,0.64889588287481
"658",0.02,-1.7720118603774,-0.00271100378910212,1.01100460840172,-1.76507263391489,-21.5,-1375.32412192636,0.791663459480576,0.453950924681792,0.648582755750799
"659",0.02,-1.77033523062059,-0.0027211575671729,1.01365430132743,-1.78604931856269,-21,-1374.62723525691,0.791127821555542,0.453482302567542,0.648256917662478
"660",0.02,-1.76861442731839,-0.00273173872771267,1.01643272453232,-1.80794748297721,-20.5,-1373.89646788571,0.790576453032086,0.453009050799968,0.647915062320754
"661",0.02,-1.76684959897587,-0.00274277120146451,1.01935026552316,-1.83082838713463,-20,-1373.12545402011,0.789998764769848,0.452516613185719,0.647554448003264
"662",0.02,-1.76503809176838,-0.00275428611760549,1.02242274649953,-1.85480593503006,-19.5,-1372.32543427097,0.789408243207556,0.452021226841558,0.647180179647594
"663",0.02,-1.76317810967074,-0.00276632287411879,1.02566963010072,-1.8800304115651,-19,-1371.48737689437,0.788799142669135,0.451518775194807,0.646788128464139
"664",0.02,-1.76129535620369,-0.00277886204222679,1.02906102498206,-1.90609963498504,-18.5,-1370.61404591389,0.788171320749709,0.451007436103352,0.646379395890541
"665",0.02,-1.75938903204232,-0.00279195774599351,1.03266388695453,-1.93353254053304,-18,-1369.70979413217,0.787536020635831,0.450503886738748,0.645956060295281
"666",0.02,-1.75742903431008,-0.00280568353005158,1.03649366053644,-1.96255797808808,-17.5,-1368.76116977216,0.786881982407877,0.449997486721691,0.645511824974811
"667",0.02,-1.75547255309806,-0.00281995808051004,1.04052360442444,-1.99267969873101,-17,-1367.75875123271,0.786216089266249,0.449507237063511,0.645041845812071
"668",0.02,-1.75347188966379,-0.00283490141993346,1.04480196239854,-2.02447465714376,-16.5,-1366.72793736985,0.785526926429715,0.44899457598269,0.644559091848249
"669",0.02,-1.75147138876572,-0.00285044962371756,1.04934485848022,-2.05783030508758,-16,-1365.66716084347,0.784824623482546,0.448478804634196,0.644062459252519
"670",0.02,-1.74947924322862,-0.00286668057947948,1.05417388508426,-2.0928238621185,-15.5,-1364.54991972422,0.784111211934014,0.447982249550192,0.6435388852032
"671",0.02,-1.7474938554297,-0.00288363234934373,1.05931855820573,-2.1296591766348,-15,-1363.37975936462,0.783385311560349,0.447499848618923,0.642990226873275
"672",0.02,-1.74548988373146,-0.00290150612846458,1.06480209238617,-2.16856106834537,-14.5,-1362.17852526335,0.782652595425643,0.447026346706486,0.642427062378872
"673",0.02,-1.74349977997315,-0.00292024987294514,1.07066948582959,-2.20969651262243,-14,-1360.939194885,0.781912920933591,0.446566359675211,0.641846011383828
"674",0.02,-1.74163703802864,-0.00293961418694154,1.07695956591102,-2.25279466019484,-13.5,-1359.65392707208,0.781187729409682,0.446164006437968,0.641242503222826
"675",0.02,-1.73996339021868,-0.00295969952041201,1.08371807965266,-2.29786277823716,-13,-1358.30556623683,0.780465722104076,0.445810993758934,0.640608539767546
"676",0.02,-1.73845167301867,-0.00298068560688131,1.0909581467917,-2.34503001733162,-12.5,-1356.9168539998,0.779772451895429,0.445537084344778,0.639954516515482
"677",0.02,-1.73711411735252,-0.00300273675414821,1.0987356003445,-2.39457342773674,-12,-1355.45979899985,0.77910239668811,0.445351840264202,0.639266988744488
"678",0.02,-1.73618264363632,-0.0030252338405651,1.10712242950944,-2.44598853264634,-11.5,-1353.94920358175,0.778477643978666,0.445284354096879,0.638552492886137
"679",0.02,-1.73600757812097,-0.00304749759557489,1.11621796901556,-2.49835123254642,-11,-1352.29367096054,0.777910650463057,0.445420215457505,0.637766267346938
"680",0.02,-1.73635383170736,-0.00307035588163214,1.12606381086816,-2.55293877628677,-10.5,-1350.57154221173,0.777399534153391,0.44570081282596,0.636946482169569
"681",0.02,-1.73708870819953,-0.00309427591573251,1.13678054852461,-2.61112092177397,-10,-1348.86304378127,0.776964779353211,0.446106055269956,0.636131791224792
"682",0.02,-1.73881425011706,-0.00311807852861979,1.14856639610087,-2.67155112848625,-9.5,-1347.1105175703,0.776659604938711,0.446770517620517,0.635292252847971
"683",0.02,-1.74170582900986,-0.00314189325806411,1.16148816943034,-2.73367406649276,-9,-1345.26967285046,0.776541384917077,0.447825179496078,0.634404548453302
"684",0.02,-1.74567336522872,-0.00316629013144951,1.17574156065935,-2.79920692219775,-8.5,-1343.41942527655,0.776638714111212,0.449263488853071,0.633506124548045
"685",0.02,-1.75115797872034,-0.00319094575469741,1.19152073947075,-2.86732610277308,-8,-1341.50955085596,0.776993054287843,0.451189019704237,0.632571478103369
"686",0.02,-1.75864029251717,-0.00321537691688005,1.20903966121033,-2.93711079137202,-7.5,-1339.60692482045,0.777782711766782,0.453864749133033,0.631627054691056
"687",0.02,-1.76866308326854,-0.00323852894350987,1.22857099445662,-3.00802015260828,-7,-1337.79590462923,0.779060457205576,0.457315521819784,0.63071206543403
"688",0.02,-1.78210936348637,-0.00325843105880227,1.25052795284865,-3.07899797365737,-6.5,-1335.89663241661,0.780895275302421,0.461765005798405,0.629738446031082
"689",0.02,-1.79864528758493,-0.00327700665715051,1.27534697799538,-3.15429273487524,-6,-1334.12600754814,0.783396454316126,0.467238182238303,0.62880719278148
"690",0.02,-1.81939176269051,-0.00329222184815862,1.30371980819297,-3.23354526516512,-5.5,-1332.44971556224,0.786793675415581,0.474121572780193,0.627895709412315
"691",0.02,-1.8450899842924,-0.00330415587349269,1.33594696751158,-3.31489252972384,-5,-1331.44402498115,0.791520848915278,0.482744119323075,0.627266585692678
"692",0.02,-1.87648836151857,-0.00331209006919674,1.37272137479244,-3.39958233729745,-4.5,-1331.79281564904,0.798040677013902,0.493403780400103,0.627233315167247
"693",0.02,-1.91098986969583,-0.0033225918550914,1.4147278408109,-3.50425302584808,-4,-1334.49907532891,0.806404800455358,0.505528396794961,0.628275212173265
"694",0.02,-1.95175577735496,-0.00333136203994848,1.46345358782228,-3.62435220451588,-3.5,-1338.73958971386,0.817266037294068,0.520613815202708,0.629988119835945
"695",0.02,-2.0008681201111,-0.00333455780072666,1.52000864084304,-3.7581796195129,-3,-1344.23550844104,0.83115633828739,0.539536268319066,0.632235299428654
"696",0.02,-2.05738127065997,-0.0033336405493585,1.58507834049799,-3.91529776013582,-2.5,-1350.53650080252,0.848147345756874,0.562464623558023,0.634812938872674
"697",0.02,-2.11695314354637,-0.00333403033172932,1.65982047909904,-4.12604191763468,-2,-1355.53615392773,0.867025702173657,0.58845860186261,0.636749591380807
"698",0.02,-2.16523944716699,-0.00335962850849699,1.74057728189872,-4.4326822787186,-1.5,-1359.06191683747,0.885721692376414,0.614365706251364,0.63801073292571
"699",0.02,-2.19900822979641,-0.00342730359502592,1.82659061411757,-4.84190857530787,-1,-1369.38864070759,0.90760940000007,0.641039078680238,0.642513597189412
"700",0.02,-2.2045392061259,-0.00355902562238019,1.91040652972909,-5.36482445614947,-0.5,-1390.91101223035,0.930855149829552,0.663857725760745,0.652521440193324
"701",0.02,-2.25461472603076,-0.00369969287939451,2.06870066859814,-6.17224268133349,0.5,-1427.628517776,0.981688272318538,0.717719277579686,0.669769290575679
"702",0.02,-2.31777381376569,-0.00366086723508134,2.1465772767852,-6.39712198954951,1,-1430.74868435361,1.00652227286135,0.750346441889157,0.670870556001866
"703",0.02,-2.37385875287507,-0.00362956119457929,2.21757205658541,-6.60647087789201,1.5,-1434.47698915801,1.0291956736364,0.779229062799316,0.67234351511767
"704",0.02,-2.41675880261999,-0.00362053273969229,2.28055720942312,-6.82040021707537,2,-1440.3356803104,1.04929130523244,0.803393566907136,0.674960013547941
"705",0.02,-2.4404597222146,-0.00364581272743766,2.33519012144119,-7.0657748345231,2.5,-1448.55260699944,1.06559867846096,0.821369361109738,0.678861485258904
"706",0.02,-2.45027700913736,-0.00369232564110359,2.38233311515499,-7.32487935113911,3,-1456.31798382622,1.0780681476944,0.834419994910641,0.682623031523672
"707",0.02,-2.451224326298,-0.00374759146608931,2.42340737213515,-7.58564713115021,3.5,-1462.98858447433,1.08729875769226,0.843660609232398,0.685897488629866
"708",0.02,-2.44691592994364,-0.00380657817292539,2.45932901111414,-7.83664122952267,4,-1468.75706315499,1.09426937442044,0.850315197424236,0.688759412874977
"709",0.02,-2.43808227972302,-0.00386886791149423,2.49082637474501,-8.07945557952409,4.5,-1473.77498638334,1.09950606565122,0.855017920009054,0.691272699350422
"710",0.02,-2.42699460798251,-0.00393100137616427,2.51875458437123,-8.30921121733587,5,-1478.24396512463,1.10359431343274,0.858451366419751,0.693528413356758
"711",0.02,-2.41515287779196,-0.00399017626657702,2.54380983805985,-8.52384659701947,5.5,-1482.19509142065,1.10680887528142,0.860962347787597,0.695535564938125
"712",0.02,-2.40245680623198,-0.00404666836380489,2.56621363844128,-8.72525179816811,6,-1485.88533448873,1.10924346918472,0.862565867022053,0.697424690541886
"713",0.02,-2.39026099219901,-0.00409917224453806,2.58665615688785,-8.91163993602114,6.5,-1489.23013616835,1.11125194485389,0.863757802184381,0.699144723292076
"714",0.02,-2.37804890043572,-0.00414923604230963,2.60516008232876,-9.0853278804971,7,-1492.28390884324,1.11282479580487,0.864503427417923,0.700723090914523
"715",0.02,-2.36633838438138,-0.00419656369217774,2.62217910669522,-9.24689075435538,7.5,-1495.09944447031,1.11418467323183,0.865070246383221,0.702182992450828
"716",0.02,-2.35505775177499,-0.00424111633552192,2.63782739229958,-9.39753702854794,8,-1497.6711822499,1.1153054512288,0.865427200499734,0.703521151192963
"717",0.02,-2.34443852366448,-0.00428294022225928,2.65236579179027,-9.53785672252096,8.5,-1499.98762596527,1.11628103806717,0.865702059754265,0.704729238562976
"718",0.02,-2.33422583288511,-0.00432245449040177,2.66585723368663,-9.6695222360457,9,-1502.0263180534,1.11706670982388,0.865846916944877,0.705795402800132
"719",0.02,-2.32470060400805,-0.00435952776126044,2.67851863358454,-9.79259632786922,9.5,-1503.801752862,1.11775212272763,0.86597303170539,0.706725205593445
"720",0.02,-2.31560740106678,-0.00439436110361489,2.69032194505539,-9.90818421358651,10,-1505.40805087395,1.11829224102328,0.865981471476574,0.70756881459836
"721",0.02,-2.30665058906353,-0.0044274456790713,2.70128307226279,-10.0178231506752,10.5,-1506.86373865447,1.11865571195821,0.865823497152215,0.708336271608226
"722",0.02,-2.29775616474816,-0.0044590456333301,2.71144371041325,-10.1221204914869,11,-1508.14148232671,1.11885275113828,0.865524450763761,0.709012626022836
"723",0.02,-2.28913341625405,-0.00448882731972266,2.72088412205565,-10.2205729843468,11.5,-1509.25292508592,1.11890921727804,0.865113225887144,0.709603370133558
"724",0.02,-2.28099913756886,-0.00451668540991261,2.72979672867153,-10.3134389160769,12,-1510.16504041271,1.11888804962113,0.864686726172466,0.710089665581828
"725",0.02,-2.27324513899418,-0.00454277977813524,2.73818388932734,-10.4012518637874,12.5,-1510.92297839491,1.11877188017614,0.864202782244078,0.710495651664702
"726",0.02,-2.26584999796401,-0.00456731656872845,2.74610234784556,-10.4844568285168,13,-1511.51838775452,1.11858526691419,0.863697370512373,0.710816327561138
"727",0.02,-2.25890288449221,-0.00459030680766675,2.75362384565181,-10.5630540145175,13.5,-1511.95367273006,1.11836538000185,0.863218233327079,0.711052322152433
"728",0.02,-2.25238317962104,-0.00461181174562638,2.76076529133027,-10.6372893289107,14,-1512.24171422134,1.1180997164409,0.862743671266238,0.711210470673254
"729",0.02,-2.24632203322663,-0.00463196068657838,2.76759984585012,-10.7074245851689,14.5,-1512.40367900298,1.1178104216899,0.862293501556955,0.711301663157899
"730",0.02,-2.2406606067443,-0.00465087357807108,2.77414134370591,-10.7738415373956,15,-1512.48051593257,1.11751816006569,0.861876739225766,0.71134754126106
"731",0.02,-2.23542095399796,-0.00466857133428585,2.78042067576428,-10.8366259516204,15.5,-1512.4879175456,1.11722661834691,0.861491426676059,0.711356337222433
"732",0.02,-2.23049659946396,-0.00468519720662535,2.78643327339178,-10.8962726313651,16,-1512.42474925795,1.11692444381213,0.861123227874407,0.711327631686129
"733",0.02,-2.22576676835689,-0.00470100469671061,2.79216235195205,-10.9532234342153,16.5,-1512.3181631409,1.11659730583898,0.860741402779769,0.711276163629564
"734",0.02,-2.22124000761093,-0.00471603562666345,2.79763943286869,-11.0076400693655,17,-1512.17271010483,1.11626459517745,0.860369369973958,0.711204045023154
"735",0.02,-2.21698415285442,-0.00473025701265757,2.80290410430245,-11.0594313370591,17.5,-1511.95994437701,1.11592403653416,0.860016677219138,0.71109617508439
"736",0.02,-2.21299116049985,-0.00474377055260817,2.80795495203065,-11.1086066394434,18,-1511.69969184565,1.1156020287427,0.859709298285579,0.710962593232679
"737",0.02,-2.20915737339418,-0.00475681439822729,2.81280666381338,-11.1557361424734,18.5,-1511.40051474259,1.1152849175339,0.859425454628242,0.710808226750117
"738",0.02,-2.20541902249034,-0.00476954698505726,2.81745475339305,-11.201082556219,19,-1511.07706647159,1.11497415578537,0.859160614407935,0.710640842282151
"739",0.02,-2.20183678575175,-0.0047817306846115,2.82192100580815,-11.2445538665938,19.5,-1510.73805437505,1.11466641922985,0.858906572167675,0.710465147945958
"740",0.02,-2.19836887528858,-0.00479357309735532,2.82620069463582,-11.2862503101649,20,-1510.39059463831,1.1143779542638,0.858681418702667,0.710284764107994
"741",0.02,-2.19505276134246,-0.00480506161539397,2.8303465206335,-11.3263871333644,20.5,-1510.04577556629,1.11410727798827,0.858478542900883,0.710105357144419
"742",0.02,-2.19191311766759,-0.00481606187040219,2.83434054241611,-11.3647036743917,21,-1509.71064790375,1.11386541891196,0.858309076372301,0.709930771881905
"743",0.02,-2.18893441493127,-0.00482652017150042,2.83820121932193,-11.4014516600597,21.5,-1509.36272687824,1.11362360009174,0.858145262925147,0.70974941380773
"744",0.02,-2.18605236217533,-0.00483652496719107,2.84191724379623,-11.4368676902879,22,-1509.02441210705,1.1133792496137,0.8579738572125,0.709573261763908
"745",0.02,-2.18332110294747,-0.00484601867976383,2.8455163741939,-11.4708883125766,22.5,-1508.69285671686,1.11313948925491,0.857805401852091,0.709400743650615
"746",0.02,-2.18070367800303,-0.00485506137910085,2.84898272818731,-11.5035231495378,23,-1508.35914301304,1.11289475591487,0.857631448594621,0.709227069508986
"747",0.02,-2.17821187633419,-0.00486368721848999,2.85234047297568,-11.534920399884,23.5,-1508.03499239111,1.11265689303156,0.857462204806258,0.709058480620202
"748",0.02,-2.17580656770705,-0.00487197205249524,2.85559513184713,-11.5652914301792,24,-1507.72279254233,1.11242944763119,0.857301254118888,0.70889620935876
"749",0.02,-2.17353835418496,-0.00487982164495804,2.85872861536196,-11.5942495284099,24.5,-1507.42739498624,1.11220403966387,0.857135702121474,0.708742699428609
"750",0.02,-2.17135797327744,-0.00488733672380627,2.86176189384151,-11.6221761535784,25,-1507.12451357475,1.11198580960633,0.856982684843687,0.708585293838321
"751",0.02,-2.16925706127031,-0.00489451802078654,2.86471536461121,-11.6492965778499,25.5,-1506.82611102876,1.11175650475426,0.856813277390718,0.708430330766823
"752",0.02,-2.16722362948346,-0.00490142909396484,2.86756143866193,-11.6754156161762,26,-1506.5288539878,1.1115355570223,0.856654230414882,0.708275951898103
"753",0.02,-2.16529616448633,-0.00490798368889945,2.87032332027476,-11.7005293585667,26.5,-1506.22713641973,1.11131622078042,0.856499227985229,0.708119209618249
"754",0.02,-2.16348278570069,-0.00491418831895665,2.87301005793791,-11.724654338784,27,-1505.92120713246,1.1111038900863,0.856355232071877,0.70796014793774
"755",0.02,-2.1617183547745,-0.00492016058388213,2.87561139328772,-11.7480324250035,27.5,-1505.62310169188,1.11088757397552,0.856202542844864,0.707805345867925
"756",0.02,-2.16000479338273,-0.00492589501354884,2.87813135816376,-11.7706824619593,28,-1505.33083913799,1.11067085628767,0.856046732269633,0.707653688732899
"757",0.02,-2.15834441927956,-0.00493140194611482,2.88057513585899,-11.7926240298118,28.5,-1505.04727046283,1.11046124307944,0.855896392500804,0.707506563704984
"758",0.02,-2.15674476503342,-0.00493668685513853,2.88294705345814,-11.8138417045878,29,-1504.75972915818,1.11024844282674,0.855743591380222,0.707357413625453
"759",0.02,-2.15523519058408,-0.00494172155229207,2.88526088827391,-11.8342823489752,29.5,-1504.46822366195,1.11004283970642,0.855601939241976,0.707206071487552
"760",0.02,-2.15377373655437,-0.00494658349319262,2.88751150354851,-11.8541107903616,30,-1504.1778994214,1.10983823344082,0.855461047794883,0.707055372734505
"761",0.02,-2.15238738071608,-0.00495125802968409,2.88971046196681,-11.8732660466512,30.5,-1503.88962416768,1.10964569942243,0.855335057546099,0.706905593116444
"762",0.02,-2.15105841711927,-0.00495574917518914,2.89185185692475,-11.8918000965894,31,-1503.60642053353,1.10946249933995,0.855219052751968,0.706758381097583
"763",0.02,-2.14979527187407,-0.00496004908590176,2.89394089562624,-11.909705003947,31.5,-1503.32789515017,1.10928312519294,0.855105985643697,0.706613618007849
"764",0.02,-2.14857040334587,-0.00496420495759436,2.89597410639234,-11.9270904060674,32,-1503.05545990118,1.10910872065938,0.854996738129802,0.706472032022559
"765",0.02,-2.14739331455179,-0.00496819193190936,2.89795497044195,-11.9439363618856,32.5,-1502.79016705218,1.1089401370245,0.854891966814435,0.706334164953146
"766",0.02,-2.14626484491415,-0.00497202486264782,2.89988641469289,-11.9602524588417,33,-1502.52946710245,1.10877530373702,0.854790075842478,0.706198697547881
"767",0.02,-2.14517183972425,-0.00497572130339413,2.90176716730341,-11.9760952291769,33.5,-1502.27583371466,1.10861104463675,0.854685819901007,0.706066992254087
"768",0.02,-2.1441098890967,-0.00497928688203943,2.9035983380731,-11.9914945816031,34,-1502.02986660852,1.10845302571984,0.854586365761316,0.705939270534186
"769",0.02,-2.14308914984327,-0.00498271702808086,2.90536027349815,-12.0062333092561,34.5,-1501.78919279999,1.10829881214753,0.85448955985297,0.705814316311246
"770",0.02,-2.14209462514274,-0.00498607780508133,2.90713105619371,-12.020992044559,35,-1501.54763936325,1.10815010116071,0.85440033589257,0.705688821456853
"771",0.02,-2.14115397798466,-0.0049892737039131,2.90883771006947,-12.0350655186909,35.5,-1501.31596493807,1.10800890872594,0.85431662230416,0.705568459237555
"772",0.02,-2.14024971730721,-0.00499234908381706,2.91050408134092,-12.048724905659,36,-1501.093409243,1.10786994705295,0.854231825765912,0.705452909436025
"773",0.02,-2.13937671534975,-0.00499532152218883,2.91213232295487,-12.0620075406091,36.5,-1500.87423935809,1.10773374600298,0.854149149705864,0.705339125591758
"774",0.02,-2.13851031751863,-0.00499823356927051,2.91369958576155,-12.0748561555664,37,-1500.6602234334,1.10759887309328,0.85406593871367,0.705228073751071
"775",0.02,-2.13769202091322,-0.00500100382991904,2.91527265092617,-12.0875901316865,37.5,-1500.45274499386,1.10747503998613,0.853994334693468,0.705120302149743
"776",0.02,-2.13689036476574,-0.0050037051246074,2.91679004051265,-12.0998738733634,38,-1500.25092615549,1.10735294142754,0.853922509693058,0.705015520628964
"777",0.02,-2.13609486095285,-0.00500634891317948,2.91826517299395,-12.1118559830869,38.5,-1500.05626356538,1.10722930495226,0.853845494082764,0.704914608998582
"778",0.02,-2.1353463346681,-0.00500887033007828,2.91971892444086,-12.1235266642792,39,-1499.86509564791,1.10711285917075,0.853776431384448,0.704815357489943
"779",0.02,-2.13459669364521,-0.00501133907727542,2.92112973065394,-12.1349282377394,39.5,-1499.67613324755,1.10699086569724,0.853699088262566,0.7047174209829
"780",0.02,-2.13387228371492,-0.00501372230958627,2.9225104996262,-12.1460336979484,40,-1499.49505661219,1.1068804423554,0.853633451455938,0.704623476918206
"781",0.02,-2.13319186671353,-0.0050159839942605,2.92388749927433,-12.1569595510523,40.5,-1499.32249892496,1.1067773331971,0.853573632960707,0.704533972490424
"782",0.02,-2.1324983497552,-0.00501824531317211,2.92518342014738,-12.1673617238895,41,-1499.14993905312,1.10666307767881,0.853499270880326,0.7044445770281
"783",0.02,-2.13183855997189,-0.00502041018019718,2.92647655185781,-12.1776385775559,41.5,-1498.98295502828,1.10655892360457,0.853435665932042,0.704358016582505
"784",0.02,-2.13119254295437,-0.00502251167844728,2.92774017191174,-12.1876752569736,42,-1498.82191544827,1.10645442090721,0.853369001031137,0.70427461520647
"785",0.02,-2.13055962585135,-0.00502455878431889,2.92897592562729,-12.1974838767559,42.5,-1498.66713897472,1.1063549968128,0.853306249506563,0.704194450081575
