"NGAsubEQID","Earthquake_Magnitude","Station_Name","Vs30_Selected_for_Analysis_m_s","PGAr","Fs - PGV_cm_sec","Fs - PGA_g","Fs - T = 0.01","Fs - T = 0.02","Fs - T = 0.025","Fs - T = 0.03","Fs - T = 0.04","Fs - T = 0.05","Fs - T = 0.075","Fs - T = 0.1","Fs - T = 0.15","Fs - T = 0.2","Fs - T = 0.25","Fs - T = 0.3","Fs - T = 0.4","Fs - T = 0.5","Fs - T = 0.75","Fs - T = 1.0","Fs - T = 1.5","Fs - T = 2.0","Fs - T = 2.5","Fs - T = 3.0","Fs - T = 4.0","Fs - T = 5.0","Fs - T = 7.5","Fs - T = 10.0"
"4000068",8.29,"IWANUMA",203.4,0.00190277242379449,0.964165140768421,0.757121563206143,0.779315653941759,0.764825970601693,0.743554565673211,0.71628016955126,0.641183496214636,0.574090073632281,0.542109132356133,0.571936932472318,0.640000384822726,0.753821289089843,0.893137104793431,1.01054223035517,1.14197868570143,1.24119830864612,1.35347982182409,1.33678674991086,1.27497550646554,1.18623250554163,1.08406225681409,0.996872215060768,0.903126724245167,0.785976740486215,0.682657472488149,0.523838479636005
"4000068",8.29,"KADOMA",479.8,0.0116661490189886,0.267877208356024,0.252945829008008,0.259564939698609,0.254434426128962,0.24788844296509,0.239279746930389,0.214497468883733,0.192489066900843,0.204480599060196,0.241724187711925,0.294615042732947,0.339768075608609,0.372005125530156,0.375487829558413,0.354669109806531,0.360457458989684,0.352241895276468,0.320108581921849,0.272795539960483,0.234359440802552,0.19223464000533,0.171747697835909,0.143023555896775,0.131384484866942,0.124483103866456,0.102379655011881
"4000068",8.29,"KAHOKU",859.2,0.00362378577121923,-0.11024470163188,-0.071892408217895,-0.0741007074464311,-0.0727511912512146,-0.0710336251845755,-0.0688253259560394,-0.0623231115609056,-0.0565569969086171,-0.0478568913950801,-0.0459043668576254,-0.0447693736397568,-0.0569150193967049,-0.0797122233539184,-0.106366412841152,-0.142615002608546,-0.158904252190196,-0.179803806986,-0.114408668532466,-0.0729211766329821,-0.0771749119365727,-0.0811248090041926,-0.0805171325322511,-0.0786941031164265,-0.0653252207337131,-0.0531716912948828,-0.0367644265524618
"4000068",8.29,"KAMAISHI1",366.1,0.0103180814935405,0.389962013005635,0.3975913751339,0.407692964299262,0.399586369939594,0.38925289087655,0.375621767679639,0.336352893112015,0.301558553556758,0.32971724616652,0.398062730326914,0.493973816696895,0.56639461706634,0.608061563383138,0.595550549472423,0.532249793303014,0.530943596525834,0.500627202784298,0.436691966105763,0.348214139498308,0.282054218878643,0.210402201086856,0.178124609505668,0.134652112440169,0.131878688384554,0.135200689093773,0.119379938865533
"4000068",8.29,"KAMAISHI2",922.9,0.0101870764164056,-0.106217411494196,-0.113802637452816,-0.117298281606657,-0.115162054623754,-0.112443220281878,-0.108947576128038,-0.0986548461195063,-0.0895273308289221,-0.0812899512422063,-0.0837337065700041,-0.0890212446668468,-0.108247287512971,-0.137914253865325,-0.168373526743331,-0.206493383116711,-0.225415771796362,-0.221218543371651,-0.10542471360994,-0.0622997520940354,-0.0659339042995208,-0.0693084742046144,-0.0687893096038307,-0.0672318158014798,-0.05581019458424,-0.0454269025685675,-0.0314094583474095
"4000068",8.29,"KAMINISHISHUMBETSU",253.8,0.123576028551204,0.669061834106604,0.257022810514278,0.238160351951632,0.225973989846616,0.209824463465771,0.184834520255829,0.121006792731561,0.0657642243425554,0.0105571275973186,0.0146815316610512,0.0406004157611245,0.156477010383213,0.334852091690098,0.50718403307523,0.72133029160276,0.869585466797816,1.06378075083454,1.1420458196492,1.1948817354405,1.1896222181518,1.16918029934972,1.26510290548345,1.17723752346381,1.00742802120118,0.86022116094429,0.615224891810035
"4000068",8.29,"KANEGASAKI",486.4,0.00590902266996834,0.460286811963318,0.253079151344162,0.260267026193907,0.255320784298216,0.249017084271267,0.240814210291996,0.216951899736744,0.195773489111311,0.148623985344772,0.126995720081112,0.104085494464035,0.148060209121195,0.257311619081909,0.374990260162591,0.523372133405382,0.611532396950789,0.742094530877095,0.794667284330765,0.904849706699475,0.974118681753823,0.970265929373744,0.94283586316843,0.897390816638164,0.757220695153438,0.538069293366778,0.358283405538226
"4000068",8.29,"KARAKUWA",934,0.00636995876893866,-0.139913853248227,-0.120808590899801,-0.124519434988873,-0.12225169693444,-0.119365484865162,-0.115654640776089,-0.104728266513821,-0.0950388402812427,-0.077436596508771,-0.0711730430084648,-0.0654481715430998,-0.085857814032998,-0.127626139801528,-0.17873899029032,-0.250030570299413,-0.281101477519167,-0.283057068348828,-0.180593699061239,-0.151169488588182,-0.159987708755826,-0.168176056054352,-0.166916310316117,-0.163137073101413,-0.135422666860246,-0.110227752095549,-0.0762146171632083
"4000068",8.29,"KARUMAI",395.6,0.0228265582848666,0.347829792628394,0.331570583468773,0.338214562002956,0.33088537574538,0.32152434593377,0.308906312911883,0.273284407634371,0.241705382509255,0.262097232637139,0.318381110439692,0.398150962650121,0.462625578916882,0.503784605647894,0.500665329746282,0.459251795712874,0.464355379257481,0.448001155402407,0.40068200296522,0.332455357111362,0.279748013477144,0.221678652184971,0.206937431267036,0.166997118283605,0.156595974379884,0.152363707681119,0.128499115265602
"4000068",8.29,"KAWAI",451.9,0.0131728759800561,0.297513807851193,0.282378980630322,0.289508597447686,0.283704873337524,0.276298935214778,0.266520166920773,0.238456629166801,0.213542981098265,0.227836653386248,0.270679350388764,0.331460309275412,0.382560647802233,0.418081316885046,0.420372120650002,0.394292492973599,0.400074913590268,0.38959156367487,0.352599820653024,0.298514460395535,0.255117362356603,0.207548688215074,0.186173378477151,0.153887787987877,0.14205181002932,0.135450690201901,0.112087139466091
"4000068",8.29,"KAWAI-N",1269.8,0.0130828330285165,-0.126810834364168,-0.3007916045252,-0.310030937087407,-0.283084969991181,-0.264463115045019,-0.256241463800096,-0.232033268467823,-0.220071114950986,-0.219862815296818,-0.23132735169051,-0.251709812612868,-0.302526141705009,-0.375132540466717,-0.431402204212846,-0.434518129912024,-0.357361117439139,-0.259010868858302,-0.151363887704492,-0.116612076146707,-0.123414447255265,-0.129730934713212,-0.128759167411989,-0.125843865508321,-0.104464984881425,-0.0850296388569739,-0.0587919217239648
"4000068",8.29,"KAWAI-S",891.6,0.0114521830303625,-0.0886872346167198,-0.0935837125835635,-0.0964582976117276,-0.0947016067611829,-0.0924658184059442,-0.0895912333777801,-0.0811271774615192,-0.0736213165546464,-0.0705104491894164,-0.0761830360769099,-0.0852198020436341,-0.101030019698537,-0.121177071704241,-0.138459178856569,-0.157059152797071,-0.168077539033449,-0.179183004985035,-0.0663189344217233,-0.0160663185710204,-0.0170035204876633,-0.0178737794102602,-0.0177398934221684,-0.0173382354578929,-0.0143927437198725,-0.0117150239580357,-0.00810010227955614
"4000068",8.29,"KAWAMATA",544,0.00108859053772245,0.18086095208417,0.194867313356649,0.200778556119177,0.197094825971103,0.192405132784147,0.186362921449295,0.168611688283834,0.152866314521801,0.167729181814644,0.200977508680737,0.247257883841988,0.280319366061995,0.297580733221784,0.288289879308029,0.252710063707823,0.249257811785819,0.230660387850483,0.197044670882363,0.15172658044145,0.118508210436244,0.0829817770089632,0.0614415403267413,0.0419957368153916,0.0440635790584654,0.0486183891344736,0.0454719193544852
"4000068",8.29,"KAWASAKI",365.6,0.00183332304292091,0.67283976558667,0.422963968649516,0.435549610813049,0.427486224527007,0.417220665563988,0.403955635433385,0.365064292902376,0.330581402280404,0.283411059930262,0.276491343150934,0.275830618426262,0.34829855397414,0.484500599888756,0.627195129176216,0.798713935324389,0.902909946017471,1.03405786213494,1.07563123766773,1.09486205925568,1.06721496323661,1.03129929089869,0.979328576672889,0.917641816834036,0.781888449556811,0.66433052623621,0.471052544511651
"4000068",8.29,"KUJI",380.3,0.0246056242036085,0.474696791158032,0.346115228360042,0.352611482654325,0.344839541549744,0.334913179864911,0.321472574743921,0.283639516628023,0.250124609546214,0.241600917477554,0.271161034011135,0.317270795800647,0.385834424749251,0.464517194587571,0.525188018839898,0.586422314822697,0.629537190698586,0.671720919815748,0.665543646255599,0.638524907057243,0.600164263728739,0.554866598676092,0.539183870430903,0.489591213422976,0.425471964635951,0.372720602612698,0.282258710971282
"4000068",8.29,"KUJI-N",304.5,0.0270243391545026,0.465762227716029,0.43551738022386,0.441925110211583,0.431737438586354,0.418744268482379,0.400912881676179,0.350947331782178,0.306893370986079,0.336395472207538,0.416420328366943,0.530224433367546,0.622540693786212,0.680634629437067,0.677145030422069,0.621392858073932,0.627782006741762,0.605800230248884,0.540969502535585,0.447214273404833,0.37549653079187,0.296120228567446,0.28441657017782,0.22858944452934,0.214927941532918,0.209825572123396,0.177510177198115
"4000068",8.29,"KUJI-S",966.8,0.0216459606588585,-0.0815445700913433,-0.141034504311685,-0.145366622191566,-0.142719216820528,-0.139349791802843,-0.135017673922962,-0.122261993498867,-0.110950352368066,-0.109072989050982,-0.120432652589091,-0.137649308074774,-0.16147595641412,-0.188577816064187,-0.208663677880941,-0.226912874357316,-0.240032591855715,-0.175939812445536,-0.0503852981728064,0.0027714779794232,0.00293314752822288,0.00308326925210831,0.00306017360227978,0.0029908866527942,0.00248278235656661,0.00202086935999608,0.00139728681462586
"4000068",8.29,"KUNOHE",367.9,0.0183999822528301,0.412825170263689,0.374865833029255,0.382892153734835,0.374790904563342,0.364453421749755,0.350591736232908,0.311214376607849,0.276340435302713,0.293200602885829,0.349984511732816,0.431239449723899,0.503225631742943,0.556600001778002,0.566564601033698,0.541733077771507,0.554758133667976,0.547707707939526,0.502585401691867,0.434161647559827,0.377597250526706,0.314929257510749,0.293133332502015,0.247321696508889,0.22527251188536,0.211031856760601,0.171637870203659
"4000068",8.29,"KUSHIRO",213.8,0.265359968889519,0.53492890879041,0.0303072957399947,-0.0182202139844194,-0.0318532188097506,-0.0514543674872552,-0.0843046040945464,-0.162522983747914,-0.228878590273297,-0.283817505503579,-0.27460538721868,-0.226047006467415,-0.0882025105891941,0.0887334355895876,0.267931694269463,0.516150159272695,0.681449480398086,0.892085880568619,0.988779319363473,1.05929231289725,1.07152127850939,1.06418233817333,1.27748346429387,1.18007711486469,1.01450525579295,0.868063698416473,0.64936905995476
"4000068",8.29,"KUZUMAKI1",536.2,0.0169925527908113,0.206200659155547,0.188934014805927,0.193664245315816,0.189747413402802,0.184743920888763,0.178129396855312,0.159220633889466,0.1424018077571,0.149981235843763,0.176678774404177,0.214797145143501,0.248766035942468,0.274345788671499,0.279412383384716,0.268150475320963,0.274202188068762,0.270990890546587,0.249263524622134,0.2162608104646,0.188638725638938,0.158111488945761,0.145189408043447,0.123067611756387,0.111760088086989,0.104271010774637,0.0844638048350585
"4000068",8.29,"KUZUMAKI2",620.5,0.0167758426890559,0.0814642981361043,0.111433647841701,0.114342936602344,0.112064969974371,0.10915470914972,0.105324734450435,0.0943454345175361,0.0845704021384459,0.0998346218918292,0.126203517716877,0.162220292985393,0.181880079252263,0.184074562132481,0.163895835204218,0.119400548811845,0.109305831837891,0.0860122744403217,0.0575999826944709,0.0221778193360953,-0.000106863151909997,-0.0236361040798771,-0.0307947798249581,-0.041047587017406,-0.0284931425723047,-0.0154576686294905,-0.00349741944276422
"4000068",8.29,"MEMURO",299.3,0.175783940918326,0.524593455836821,0.184960087298791,0.165588571300257,0.154917607751457,0.14124709272482,0.119627986049856,0.064993580523519,0.01750973252719,-0.0181115461041201,-0.00164822603027154,0.0341605845710952,0.133182300804935,0.264867758483018,0.394088216536367,0.565244522708821,0.666281882046945,0.791251882989374,0.849159973714647,0.887249129546101,0.885238314940686,0.870409768111084,0.981026644563653,0.908497148039207,0.779804133497064,0.670265460060671,0.496482208809417
"4000068",8.29,"MIHARU",307.2,0.000893328280372018,0.528579341695444,0.526756090755193,0.542655054568581,0.532685733451345,0.519996369256286,0.503636015463367,0.455566863173398,0.41294951329099,0.44295062806731,0.522780275887792,0.635083095514169,0.724828047130047,0.782844873955941,0.780655293447599,0.723161781354558,0.723930268686794,0.693822320953349,0.617604734854445,0.51008129919018,0.425852232945204,0.334959021478337,0.275733587784999,0.22057973201407,0.208035997275559,0.203879157514787,0.173085643627953
"4000068",8.29,"MINAMIDOHRI",284.1,0.0440691687157258,0.645687689124845,0.411529899459487,0.412717483862398,0.401747775559359,0.387756117976795,0.367924196122574,0.313519307673778,0.265779792225063,0.246290447759697,0.281368859326047,0.339282994813656,0.440346684215782,0.563001206599119,0.667358640175686,0.785134761444717,0.860794786225045,0.941966511280275,0.952265034701698,0.934876886906431,0.893440243917493,0.841225298359013,0.850282035047789,0.777898503708937,0.672826541709841,0.58517851341148,0.439498693593809
"4000068",8.29,"MISAWA",268.9,0.0274149276390633,0.814273511717364,0.48439456778387,0.490639930607181,0.479136523790169,0.46444025931575,0.444163692569318,0.387435390206267,0.337551490708072,0.289738292422958,0.299302547493382,0.324929622758226,0.430704160305181,0.59361129083647,0.761645133060183,0.960398311657697,1.08777657821234,1.22791870903284,1.27204501752915,1.28656681048351,1.25111191677379,1.20365265898528,1.18544814779102,1.10250687406402,0.943802391155071,0.807731277181806,0.592396653652195
"4000068",8.29,"MITSUISHI",280.1,0.23227998741596,0.520194646979027,0.122422204173911,0.0940957192079733,0.0827417611406337,0.068214476039701,0.04437833621464,-0.0147305058552719,-0.0656813877021726,-0.106804825559941,-0.0917232853950086,-0.0554623671767621,0.0539847748595497,0.200557235872672,0.347507532073718,0.545846651973149,0.662593502081794,0.808629167933078,0.882949666384508,0.937728173638184,0.945733115340674,0.939297144218274,1.08784707729057,1.00931906955846,0.86532265712857,0.742402201654964,0.548710412087397
"4000068",8.29,"MIYAKO",460.1,0.0162640400925937,0.332872638014028,0.26869532679022,0.275186393621878,0.269565010647425,0.262387589111116,0.252865853653077,0.225672223052475,0.201520986960792,0.201938351260068,0.229903727290087,0.271457454954331,0.320676572711742,0.370099919550323,0.40018761438514,0.421176263084736,0.443336639212367,0.459637225398375,0.443708012422425,0.411970561394031,0.378248797910095,0.339917153829243,0.320871199188026,0.286506857660426,0.251646086392152,0.223969472757219,0.172653931133952
"4000068",8.29,"MIYAKOJI",338.1,0.000951859636300902,0.458167370097095,0.471037175904249,0.48525550349433,0.476339011098039,0.464989268902464,0.450356025656739,0.407366857856549,0.369250423802323,0.411943005532515,0.499188782827263,0.6199098393188,0.700133688965024,0.708375978969525,0.697919150309996,0.632727504912293,0.608231030166349,0.478027455005158,0.379236281968859,0.251606525020431,0.164390643262374,0.0720656963593063,0.0208948554912802,-0.0233139221331018,0.00293830435121761,0.0332837785800404,0.0517328158738014
"4000068",8.29,"MOMBETSU",383.1,0.125246326251774,0.510467600355732,0.217756783838044,0.211703504650417,0.20367860147563,0.193355758979353,0.177992806445203,0.138151446782971,0.102915653835047,0.0522364229342994,0.0402317616370368,0.033994759530717,0.101755092078754,0.231445197301484,0.361814195678511,0.528047372793042,0.63579638996253,0.791874938063035,0.861651680336926,0.986815556545446,1.06599186566924,1.06804318406544,1.1494518085619,1.17481521947017,1.03505610041665,0.662211638418362,0.45258384072164
"4000068",8.29,"MONBETSU-W",235,0.120659499826282,0.699362063438402,0.265275749678743,0.244110546500539,0.231216548608867,0.213428790522172,0.186006821482778,0.116742295589513,0.0568691154678215,-0.00503673455532128,-0.00496261200314596,0.0211708290038997,0.142730915082825,0.331189911880741,0.512782456408175,0.741769132510453,0.903218898281039,1.12164598240056,1.20615270263542,1.33296081463177,1.37662389477161,1.35954163492708,1.45979715916284,1.36336799955946,1.16405593881423,0.912731370384624,0.645624503058806
"4000068",8.29,"MORIOKA",353.7,0.0101197964021226,0.512344052502177,0.416031516277723,0.426577985525052,0.418095275719129,0.407283828539325,0.39301920123137,0.351914303430196,0.315503697041366,0.316388444089604,0.359367032470126,0.423221844152617,0.499151831441018,0.576107894473254,0.6238194472569,0.65726403693865,0.691456339715221,0.715833817809449,0.690076044682552,0.639747210928101,0.586452999808299,0.526265603307047,0.490004989796518,0.437610479295014,0.384317535455812,0.341988359389453,0.263580604129352
"4000068",8.29,"MUKAWA",160.9,0.103596788615263,0.865299782077364,0.329258355152386,0.299097366649717,0.282875792151988,0.257254679253661,0.218429289219102,0.123118197481309,0.0411696616709704,-0.0465416184029237,-0.0640918732545763,-0.0329800443198673,0.117021430284766,0.344548326084439,0.572859835749347,0.87483164237548,1.10003687059495,1.40693341443401,1.50881260759361,1.63939471850359,1.6656630932742,1.62831591163118,1.74079287315668,1.61754764303937,1.38547959628181,1.09985978569666,0.795251474816405
"4000068",8.29,"MUTSU",293.4,0.0392193716511374,0.63868826190023,0.414278630161983,0.417050844321109,0.406429845275518,0.392880310790049,0.373855248350802,0.321375692260311,0.275242700091961,0.255623930415353,0.288706524373567,0.34339810103059,0.440500435967908,0.55970754533067,0.66194235624242,0.777687422646723,0.850846186556776,0.929536128009161,0.938862939795941,0.921086024263168,0.879558188594989,0.827705067044038,0.829649131391141,0.759472009735566,0.656643942497283,0.570778133912143,0.428399764743717
"4000068",8.29,"NAGAWA",378.4,0.022051460673615,0.393230209619717,0.353611358605383,0.360654301053034,0.352841029055165,0.342865154678472,0.329413018901765,0.291407373061445,0.257739396585499,0.273512545921675,0.327647577294291,0.405228369502604,0.474310498291539,0.525591891863723,0.535425571975759,0.512568171012141,0.525687478051708,0.520129750752999,0.478225157200945,0.414187002819606,0.361148858808457,0.302150702272054,0.285391776539,0.241274911320635,0.219478513633035,0.20524253941313,0.166637182844604
"4000068",8.29,"NAKASATSUNAI",382.9,0.224906314188946,0.41670373293973,0.151825596167762,0.13915184868195,0.130945482436543,0.120352462399006,0.103888255191548,0.0627470556027672,0.0263941910992648,-0.00669016340636774,-0.00207043191901962,0.0138508668697929,0.081653961228179,0.178585187773136,0.278634157420732,0.417862776920359,0.495775090889847,0.597833061642945,0.650117194380053,0.688923485405027,0.693115889150847,0.687478330872855,0.778339961338371,0.723700349682513,0.619622150235113,0.530489961881308,0.391103368424311
"4000068",8.29,"NAKASHIBETSU",270.1,0.0906293381379488,0.690210661357472,0.313835512321787,0.3031901591327,0.291628435327298,0.276877386533159,0.254657142030791,0.196073545438992,0.145124809925027,0.0928892731883595,0.0994566539203438,0.122911996020486,0.232689155070243,0.407786823222098,0.573471376124755,0.774563968956681,0.909217285585046,1.08964064458164,1.1593892907513,1.23871540589811,1.22952169486639,1.20656676425832,1.26742416799327,1.18286726229515,1.01038827780273,0.84395360969054,0.590637838130314
"4000068",8.29,"NAMBU",344,0.020429479179004,0.644862088793213,0.401171852997133,0.409100481944315,0.400255909688595,0.388971671391069,0.373747981870526,0.330655068915064,0.292536897380677,0.256105630469362,0.2633398133477,0.282096180062218,0.361120649506679,0.483296933701076,0.610727754676726,0.775010165419043,0.85780981869339,0.958322008075422,0.988889566010043,0.996362765288631,0.966213011093198,0.92713533535743,0.902273968625778,0.839043569387259,0.718318793347203,0.614910411154408,0.453272680823921
"4000068",8.29,"NAMIE",350,0.00108674859836148,0.672911059306734,0.45053850144821,0.464111353078017,0.455574122887892,0.444706795053015,0.430691122905238,0.38952891327781,0.353031818753556,0.317614646691232,0.324847161699544,0.342767674578391,0.419558855233702,0.540800919213586,0.667590425360961,0.828510470948844,0.907317363582347,1.00130603863742,1.02409884467418,1.02255751395289,0.984751662002619,0.938791812792005,0.883529648976251,0.82165732502092,0.703410313307962,0.602116112162921,0.443813229866562
"4000068",8.29,"NEMURO",320.2,0.0728124222928229,0.415143679482223,0.31565508167603,0.312109343645584,0.302306100650042,0.289765285098443,0.271495732672708,0.222683475507531,0.179804394412104,0.19484061809275,0.25774798576707,0.350074774077407,0.438331922605978,0.505626320915272,0.525160947199122,0.513917278805617,0.541222619328462,0.552144107409101,0.520522351955013,0.464895722550194,0.417685547437573,0.361792713229378,0.400142774389439,0.344410077604929,0.309688860274409,0.285039098308406,0.227732360464748
"4000068",8.29,"NIIKAPPU",766.2,0.169263997673326,-0.00187833774570138,-0.00476113220589672,-0.00490737858764782,-0.00481800579879992,-0.00470425861299352,-0.00455801223124243,-0.00412739788497532,-0.00374553233262524,-0.00480366296210504,-0.0063086575358243,-0.00832539835491117,-0.00912975345454219,-0.00874372610735358,-0.00704420072101102,-0.00375742134506816,-0.00280965535105315,-0.000990513013479086,0.000833487663500741,0.0108600366754114,0.0114935388148103,0.0120817908013951,0.0119912904957667,0.0117197895788814,0.009728782855056,0.00791877674248744,0.00547526849051989
"4000068",8.29,"NINOHE",428.8,0.0181748738954436,0.427721126923365,0.301157211629912,0.308033246036755,0.301619630628393,0.293430169334187,0.282507690020899,0.251430431929373,0.223849457710908,0.210071545957738,0.227727542548435,0.256966541413148,0.313251194364021,0.386161481501938,0.450698240416077,0.524404763936985,0.567640530826401,0.614572578674826,0.617500761135265,0.603095159305271,0.573261747773208,0.537556565294802,0.517054397733121,0.474443962966326,0.40959461298779,0.355219281050039,0.265901869440113
"4000068",8.29,"NINOHE-E",438,0.0185396865262579,0.36753826778852,0.290108463233089,0.296741620928707,0.290561258825155,0.282668550812893,0.272142902597335,0.242204831652299,0.21562738416359,0.214539299457055,0.243710873904368,0.287432425868907,0.341559662544777,0.397522355937257,0.433703282785016,0.462138699117039,0.488596795169102,0.509876938536717,0.495171309597776,0.463303821666743,0.42780009338716,0.387126543309159,0.36856330959163,0.330461185324528,0.289488000942211,0.256648447686973,0.196994484055672
"4000068",8.29,"NINOHE-W",431.7,0.0165380465336128,0.298768964188535,0.300464944072142,0.307545709993535,0.301215962759083,0.293135424782536,0.282390205332246,0.251736171555892,0.22453033554233,0.245547754723708,0.297630043074977,0.370830556371729,0.426462568865803,0.458498304188285,0.449055228549663,0.401497665771942,0.40121764566086,0.379541102657161,0.332217546650959,0.266284335970846,0.216976036873149,0.163280494722441,0.144136311571378,0.110333255546904,0.10715504965849,0.108790471823866,0.0952749583931359
"4000068",8.29,"NISHINE",297.5,0.0116580098451856,0.717292123557522,0.498890019252707,0.510695402051343,0.500321092250199,0.487105269094199,0.469545863876231,0.419105458095031,0.374513264843158,0.349058270959869,0.375307300023861,0.419952484298103,0.513775676910165,0.639605227166641,0.755160408784491,0.889702592399551,0.965458294589544,1.04841419815125,1.0561648466821,1.03502264730994,0.985618536366985,0.926624513727376,0.883733579035526,0.813081228881934,0.700763881877762,0.606160436449418,0.45237204813056
"4000068",8.29,"NOHEJI1",238.3,0.0255785099071486,0.618526961251511,0.540026242732511,0.546928512912624,0.534167716008651,0.516679494692283,0.49275734641209,0.427507576354466,0.369983797300858,0.39426102564439,0.478130428510813,0.606922927030414,0.718594902416232,0.785023764288202,0.805566427958733,0.782037341724803,0.79439837524942,0.794410141475208,0.725011721934441,0.618078907825235,0.530344784485542,0.43209011679762,0.415634676425733,0.343599901881547,0.317146517834196,0.299129110328229,0.250194377654093
"4000068",8.29,"NOHEJI2",246.9,0.0267248922998356,0.807669599857123,0.520941705043103,0.527375070712306,0.514981790816131,0.498310749252642,0.475425022579926,0.412641441708645,0.357339013630611,0.320148796464828,0.341910042955042,0.388877102259532,0.498894003773939,0.647911608132487,0.78966286102582,0.963816549550814,1.06729728597407,1.18831039472116,1.21058086131327,1.19932511780708,1.14985354747081,1.08778941044039,1.06887130812642,0.983960599099328,0.847744358878715,0.730580690890218,0.54661792125686
"4000068",8.29,"NOSAPPU",302.4,0.0597781230327359,0.455529446466866,0.35497119090148,0.353035478812763,0.34267224983635,0.329434507815598,0.310341437468356,0.258777316833108,0.213530630401817,0.229968420093056,0.297503034118255,0.396419682901572,0.490994942697742,0.563999010709133,0.586120430269843,0.574436915334141,0.602995871160281,0.612906373833602,0.576254236881841,0.513278268789083,0.459604282020559,0.396905906964841,0.425638376549079,0.366240098240635,0.329384387341893,0.303251737927564,0.242353076684715
"4000068",8.29,"NOYA",379.7,0.196940469452167,0.477437264899723,0.167900822316986,0.156494902039675,0.148239246341638,0.137593245390891,0.121189654181473,0.079860467925731,0.0433545570145266,-0.00779873334236603,-0.0197650026106743,-0.0253024101263803,0.0435113460319936,0.172253928602225,0.301099576373285,0.467788334373173,0.578054408380394,0.738892299935063,0.815564383261277,0.949072656135084,1.03586729970338,1.04488244116838,1.15614666149801,1.09704048767354,0.929768677775142,0.666847222342162,0.456105101586835
"4000068",8.29,"OBIHIRO",359.2,0.187047795248479,0.500951267167261,0.1761642151878,0.16332899566585,0.154494388619497,0.14311956781928,0.125515143632087,0.0810815585667889,0.0419753748782931,-0.00946982646346539,-0.0185232836900489,-0.0193101062376291,0.05625220304635,0.192055861692075,0.326354459413172,0.498682172061712,0.613567524806525,0.778835806661594,0.856349881474699,0.931755511309816,0.942735402194788,0.94250693016134,1.02928844035919,0.96551691326857,0.822116363842108,0.695708330363213,0.478028443256671
"4000068",8.29,"OCHIISHI",289.3,0.0906114411469373,0.460226255409827,0.303768435725017,0.294907257068197,0.284026009374121,0.270123389750072,0.249318794071635,0.194470722745307,0.14660081325789,0.155176867648032,0.217549925229858,0.311379379909572,0.412493338585784,0.499106885092148,0.540477736692079,0.560253345493289,0.604379222547075,0.636960363043862,0.618549407971499,0.574575023926885,0.531663968751354,0.478356632949266,0.538971665770568,0.474616050498189,0.42056779824913,0.379159857247646,0.296408389543548
"4000068",8.29,"OIWAKE1",306.8,0.0725751092049987,0.658493123829085,0.325819030685441,0.321552666547983,0.311306467375232,0.298208474995011,0.279061336629406,0.227906764159309,0.183053513153109,0.131369843742355,0.131009730738137,0.142842557981194,0.236159219458734,0.395085396728169,0.548552613098455,0.73621861466278,0.858956606366459,1.02703603979879,1.09151124621991,1.20376855525868,1.26716801317182,1.25145959532013,1.31624889520424,1.27696305827171,1.08499237736484,0.777703629169383,0.540313333695974
"4000068",8.29,"OIWAKE2",350.7,0.0726373683213868,0.593091223166999,0.293749073700949,0.291709656123453,0.282868298333842,0.2715419743366,0.255176111437517,0.211404902262476,0.172803897942091,0.121913942264582,0.11470250150874,0.115515957485004,0.19322090403483,0.335572184350867,0.476367465648721,0.651197071302709,0.763677590125191,0.921977071629537,0.985475518183214,1.1003177024077,1.16838784441031,1.15888055256805,1.21581384437682,1.23490334777129,1.05346215501147,0.708161383589807,0.487487974073027
"4000068",8.29,"ONODA",305.3,0.00288966268886079,0.62452858189433,0.521442233156459,0.536557093951472,0.526508264480306,0.513715301166986,0.497121456646981,0.448590857011703,0.405587038360403,0.408114940831389,0.46083196054941,0.538606643279086,0.629123253331945,0.720389130262112,0.775714766874006,0.811342748242886,0.849631304471989,0.874203191418446,0.838338331581807,0.772306141521403,0.704193520303,0.628180842327498,0.570794429864401,0.508624953182877,0.447317639696481,0.398879906613527,0.308134712719141
"4000068",8.29,"RIKUZENTAKATA",670.3,0.00677044630659646,0.0186788773928126,0.0717851783599945,0.0738644497310397,0.0724701650644178,0.0706926230966144,0.0683854260934198,0.0616684270431473,0.0557004074790694,0.0744935696520954,0.100179978564789,0.134454260615463,0.146765130693113,0.137664611978204,0.105839395648569,0.0461959278787777,0.028434664126521,-0.00440718786243921,-0.0358404623973588,-0.0721184742064488,-0.0916835730137932,-0.11160874504918,-0.117404397951498,-0.121527736467104,-0.0974256216576944,-0.0745098637152628,-0.0470650775586579
"4000068",8.29,"ROKKASHO",385.6,0.034989219308631,0.570969654116557,0.321090374523876,0.325644483339506,0.317973452598503,0.30816399278674,0.294680334495476,0.257235480809669,0.2240644613932,0.182903039445348,0.179054067663319,0.182396079188559,0.249501307442554,0.363623115681416,0.491300853354616,0.657878338153378,0.747926621173624,0.854670452861505,0.898061987738086,0.92294840671331,0.906486169014855,0.881721193748363,0.874310720177999,0.817877601194293,0.697606793969153,0.593697839456104,0.434557954062366
